Group,SHA1,ID,Folder,FileName,Title,[Removed],"Sort Title",Version,Year,Publisher,Zone,DumpStatus,"Dump Info",Fixed,Trainer,Translation,Pirate,Cracked,Modified,Hack,"Extra Parameters",,,
@,,8ca2bf749381c4c7ab84c2927bc96f90a51da848,,,"Legend of Hero Tonma",,,@,@,FagEmul,jp,@,@,@,@,fr,@,@,@,@,@,,,
@,,dcf6d3b44cd5a5b7554f9fed93edb6a95bd7bfe5,,,"Legend of Hero Tonma",,,@,1993,"Turbo Technologies",us,@,"Bbits swapped",@,@,@,@,@,@,@,@,,,
"Legend of Hero Tonma",,68d33a6be5474036d501eb3df3792a7a551d45c2,,,"Legend of Hero Tonma Sounds",,,,,,,?,,,,,,,,,,,,
@,,63afdb0e682d2d49267ff89a843be7aa6706246c,,,"Legendary Axe II",,,@,1990,NEC,us,@,,@,Lives,@,@,@,@,@,@,,,
@,,154a7f4466e97b94298f3c0283776e3b5a505bf0,,,"Light Cycles",,,@,2011,Aetherbyte,@,@,@,@,@,@,@,@,@,@,@,,,
"!Public Domain",,b396f7ec3ab4fabef3a458ee94e80b62db970fdc,,,"Link Collision",,,,,"Gravis Zero",,?,,,,,,,,,,,,
"!Public Domain",,436c5af06bcf4e00a24ecd980f397ddb87d22f87,,,"Link Map Test Demo",,,,,,,?,,,,,,,,,,,,
"!Public Domain",,a8bcad7941b2104e4a193efbac5a6e0d5c11edbb,,,"Link Walking Demo 1",,,,,,,,,,,,,,,,,,,
"!Public Domain",,5e65d51256932ea742e31ecc1b81084a5a2ac618,,,"Link Walking Demo 1",,,,,,,?,,,,,,,,,,,,
"!Public Domain",,dd63b850dbf1a2b34acc0dce02bf0893453b653b,,,"Link Walking Demo 2",,,,,,,?,,,,,,,,,,,,
@,,4f54dc87a83d33f172a69d8f764309d756713f48,,,"Lode Runner: Lost Labyrinth",,,@,@,Monkey's,jp,@,"AKA O Labirinto Perdido",@,@,pt,@,@,@,@,@,,,
@,,34252b0c274b9860031c24956456f7ff996365cc,,,"Lode Runner: Lost Labyrinth",,,@,1990,Pack-In-Video,jp,b,@,@,@,@,@,@,@,@,@,,,
@,,2001616739bf42e4a9fed0a16893871589e24f04,,,"Lode Runner: Lost Labyrinth",,,@,@,"David Shadoff",jp,@,@,@,@,en,@,@,@,@,@,,,
@,,7d019ff2e86b3af48b4c969c8339a124b7c803b6,,,"Lode Runner: Lost Labyrinth",,,@,1990,Pack-In-Video,jp,@,@,@,@,@,@,@,@,@,@,,,
@,,5ed16565753c902e14da9a0c5361ef01fa74463b,,,"Madou Ou Granzort",,,@,1990,Hudson,jp,@,@,@,@,@,@,@,@,@,@,,,
"Madouou Granzort",,8c232eb1d9cfe406da574fdc424ee8bfe8c73384,,,"Madouou Granzort Sounds",,,,,,,?,,,,,,,,,,,,
"!Public Domain",,d4fd3f34cb031f4c55bd7041239fafa74a956d3b,,,"Magic PCE Demo",,,,,,,?,,,,,,,,,,,,
"!Public Domain",,e5bf41aa676a00bb9918f97d48b1a46b4a82796b,,,"Magic Team Demo 1",,,,,,,?,,,,,,,,,,,,
"!Public Domain",,a78ce2769475c5a2f5ed0f8fc1fbe96ad01da197,,,"Magic Team Demo 2",,,,,,,?,,,,,,,,,,,,
"Magical Chase",,1bfbd5b38654e1a1d04f94491b837f81587ba579,,,"Magical Chase Sounds",,,,,,,?,,,,,,,,,,,,
"Mahjong Gakuen: Toumasou Shirou Toujou",,6e6d6726d879331d9b8c2d835aaa6b9075e5239d,,,"Mahjong Gakuen Mild: Touma Soujirou Toujou",,,,,,jp,,,,,,,,,,,,,
"Mahjong Gakuen: Toumasou Shirou Toujou",,66d9a1b80cdbf88d7f8be4c2c37901e9df4195dc,,,"Mahjong Gakuen Mild: Touma Soujirou Toujou",,,,,,jp,?,,,,,,,,,,,,
"Mahjong Gakuen: Toumasou Shirou Toujou",,61c18ec6e763345abbd06ee5e81732041577d007,,,"Mahjong Gakuen Mild: Touma Soujirou Toujou",,,,,,jp,b,,,,,,,,,,,,
"Mahjong Haouden: Kaiser's Quest",,b0378c5785b0b88b300fe2bf99f8e3c4fb510712,,,"Mahjong Haouden: Kaiser's Quest Sounds",,,,,,,?,,,,,,,,,,,,
"Keith Courage in Alpha Zones",,6f4d3440dd266255515d25d41f8bba6694b0c1d9,,,"Majin Eiyuu Den Wataru",,,,,,jp,?,,,,,,,,,,,,
"Keith Courage in Alpha Zones",,af7add1b854042e21e9ed8221888006518565fae,,,"Majin Eiyuu Den Wataru Sounds",,,,,,,?,,,,,,,,,,,,
"Makai Hakkenden Shada",,6e9e1bbc67589f96da26221d4041be5d56e0a835,,,"Makai Hakkenden Shada Sounds",,,,,,,?,,,,,,,,,,,,
@,,8eabb4210630ca65f9ee1e81594388ee9c03f761,,,"Makyou Densetsu",,,@,1988,Victor,jp,@,,@,Lives,@,@,@,@,@,@,,,
@,,7e1b1f52222663e9e98973fdb3cf67879122b617,,,"Makyou Densetsu",,,@,1988,Victor,jp,@,"AKA The Legendary Axe",@,@,@,@,@,@,@,@,,,
@,,9b9b8cfd31ae1da644142627bc6a0aac3774b153,,,"Makyou Densetsu",,,@,1988,Victor,jp,@,,@,Energy,@,@,@,@,@,@,,,
"Legendary Axe",,fd5828b6bbb3116708406b2a79377a1d410d9fd3,,,"Makyou Densetsu: The Legendary Axe",,"Makyou Densetsu - Legendary Axe",,,,jp,?,,,,,,,,,,,,
"Marchen Maze",,c532889cab9052969f8ce5dde941674d7d11f6ef,,,"Marchen Maze Sounds",,,,,,,?,,,,,,,,,,,,
"!Public Domain",,c593f1a2c0161ab4e39bf2a49ac005af12ac3707,,,"Mario Demo",,,,,Aramis,,?,,,,,,,,,,,,
"!Public Domain",,901988cdf7227c1a9f24634882a15b66305bbaac,,,"Mario Remix 2001",,,v0.1,,JyCet,,?,,,,,,,,,,,,
@,,d7a56dc08c8ddf5cde4c6e63799d2ff6d306b717,,,Masteroids,,,@,2011,Aetherbyte,@,@,@,@,@,@,@,@,@,@,@,,,
"!Public Domain",,fd62d24cd00a82fa4f25e8c1f4473b23c885813d,,,"Mechanized Assault Unit: Valkrye",,,,,,,?,,,,,,,,,,,,
"Somer Assault",,d381cb2e4ffca2d819cc55ae9e193217b55115b5,,,Mesopotamia,,,,,,jp,b,,,,,,,,,,,,
"Somer Assault",,70186b4d823a48aae09ed7e2bc8e16edfcaf4335,,,Mesopotamia,,,,,,jp,?,,,,,,,,,,,,
"Somer Assault",,1355ff1de86de186cf8a0cfff1b184e6fee68595,,,Mesopotamia,,,,,,jp,b,,,,,,,,,,,,
"Somer Assault",,f30a63c7aeb820a45491fbe23a5e3d41dd97ed41,,,Mesopotamia,,,,,,jp,b,,,,,,,,,,,,
"Somer Assault",,bd75ca3687dfd722a4df0c8a51b65cfcf023897d,,,"Mesopotamia Sounds",,,,,,,?,,,,,,,,,,,,
"Mizubaku Daibouken",,caa4aedfa2dc6b2624d9c19d36d0880b1ccdd6a9,,,"Mizubaku Daibouken Sounds",,,,,,,?,,,,,,,,,,,,
"!Public Domain",,6fb9d1fa5da97ae23e54317b576134761bbc5262,,,"MML Music: Boogi Bug",,,,,,,?,,,,,,,,,,,,
"Momotarou Densetsu Gaiden: Dai 1 Shuu",,8611b2064cc5f724ad12f396c951017d01fe7b63,,,"Momotarou Densetsu Gaiden: Dai 1 Shuu Sounds",,,,,,,?,,,,,,,,,,,,
"Momotarou Densetsu II",,d6ecbda1bfa29556e41a854f6549ae6cbc7792da,,,"Momotarou Densetsu II Sounds",,"Momotarou Densetsu 2 Sounds",,,,,?,,,,,,,,,,,,
"Super Momotarou Dentetsu II",,15cb69d44c67957ce3fa37fc6da9f570cdf50bff,,,"Momotarou Densetsu Turbo II Sounds",,"Momotarou Densetsu Turbo 2 Sounds",,,,,?,,,,,,,,,,,,
"Momotarou Densetsu Turbo",,1c799b0f7fea0a3e64a92062a73ba15448adbeb7,,,"Momotarou Densetsu Turbo Sounds",,,,,,,?,,,,,,,,,,,,
"Momotarou Katsugeki",,fb965df43aa3bc137373e71554a520045074fc52,,,"Momotarou Katsugeki Sounds",,,,,,,?,,,,,,,,,,,,
"Monster Pro Wrestling",,03b11648d85244b98c5320a39086e75dd37eb54b,,,"Monster Pro Wrestling Sounds",,,,,,,?,,,,,,,,,,,,
"Morita Shougi PC",,511fa69d245aa216da81181908709c076f63ac0f,,,"Morita Shougi PC Sounds",,,,,,,?,,,,,,,,,,,,
"Moto Roader II",,3718bcb642e7ae7b5baccb6db2e3d391fe1b6021,,,"Moto Roader II Sounds",,"Moto Roader 2 Sounds",,,,,?,,,,,,,,,,,,
"Moto Roader",,d5928113b9e5aa674aa2971297b3e50fa587240c,,,"Moto Roader Sounds",,,,,,,?,,,,,,,,,,,,
"Mr. Heli no Daibouken",,f55b263f492d07d6fabd083de00cf9d0653e0089,,,"Mr. Heli no Daibouken Sounds",,,,,,,?,,,,,,,,,,,,
"!Public Domain",,3475478163e59aa31490c857bf44950b47368b2f,,,Muchie,,,,,,,?,,,,,,,,,,,,
"!Public Domain",,9329cfc97c1e4586072d9125c74615de4e99323d,,,"Muchie Demo",,,,,,,?,,,,,,,,,,,,
@,,4b9cd0d86b6406142a306adcafe6ae9efbcd9b6b,,,"Nantettatte Engine",,,@,2017,Aetherbyte,@,@,@,@,@,@,@,@,@,@,@,,,
"Bloody Wolf",,c208f1f5cd8bf4310fb778bf70bdbc44144054e3,,,"Narazumono Sentou Butai: Bloody Wolf",,,,,,jp,?,,,,,,,,,,,,
"Naxat Stadium",,4261f32e5000d8b62bec82d0b6dc488161dc5f2b,,,"Naxat Stadium Sounds",,,,,,,?,,,,,,,,,,,,
"Necros no Yousai",,3e3506c5671e385c2348606aafbca97d39af8fe7,,,"Necros no Yousai Sounds",,,,,,,?,,,,,,,,,,,,
"Military Madness",,38ef14218e35c0bf50e375e39c34b5d2f95ca7c9,,,Nectaris,,,,,,jp,o,,,,,,,,,,,,
"Military Madness",,ca00d9fd8be92ff7f28720a20744d06c7bf096a5,,,Nectaris,,,,,,jp,?,,,,,,,,,,,,
"Military Madness",,67dfaa9f85e3e958b8e7918bda00615a98c287e2,,,"Nectaris Sounds",,,,,,,?,,,,,,,,,,,,
"Nekketsu Koukou Dodgeball Bu PC Bangai Hen",,213ae3b8000f431985f03dffc4f237ff80bde4d8,,,"Nekketsu Koukou Dodgeball Bu Sounds",,,,,,,?,,,,,,,,,,,,
"Neutopia II",,c0b5711a26d5d19aa73206e4db887e46eebe45a0,,,"Neutopia II Sounds",,"Neutopia 2 Sounds",,,,,?,,,,,,,,,,,,
Neutopia,,209945b138d52841d6825b06169b080cac53cd0f,,,"Neutopia Sounds",,,,,,,?,,,,,,,,,,,,
"New Adventure Island",,b655fd11e9d96ae829491fc8db0391aecfc5f45f,,,"New Adventure Island Sounds",,,,,,,?,,,,,,,,,,,,
"Ninja Ryukenden",,c7844e6a40568111263cafba4e10094fe389aab6,,,"Ninja Ryukenden Sounds",,,,,,,?,,,,,,,,,,,,
"Ninja Spirit",,c94defe0dd902dbec762cdd81cefef966badf90e,,,"Ninja Spirit Sounds",,,,,,,?,,,,,,,,,,,,
@,,caecf40cb47436885dc132676b2f3ea6f421ac17,,,"Nyan-Cat on PC-Engine",,,v1.11,2011/11/11,cabbage,@,@,@,@,@,@,@,@,@,@,@,,,
"Operation Wolf",,a0798b7915013f4aac568f50fefd851a6d367dcb,,,"Operation Wolf Sounds",,,,,,,?,,,,,,,,,,,,
"!Public Domain",,0f800b36868e294dab30f1ba0979630105274570,,,"Orbit Demo",,,Early,,"Bt Garner",,?,,,,,,,,,,,,
"!Public Domain",,34cce38a665bc59eb7d5b75a24276400aae09380,,,"Orbit Demo",,,v2.0,,"Bt Garner",,?,,,,,,,,,,,,
"!Public Domain",,d0b7669a5f274fc17316f00e5e7e8704bcd67b83,,,"Orbit Demo",,,,,"Bt Garner",,?,,,,,,,,,,,,
Ordyne,,6ba49f82fd92f95bc3cd3a397205c4cc7722abd7,,,"Ordyne Sounds",,,,,,,?,,,,,,,,,,,,
"Out Live: It's Far a Future on Planet",,987a181ef422d7c2c2253dab43dc7f4f9eda0322,,,"Out Live: It's Far a Future on Planet Sounds",,,,,,,?,,,,,,,,,,,,
OutRun,,aa8c6d86e0476d225a665a7669d8c632c0e6e907,,,"OutRun Sounds",,,,,,,?,,,,,,,,,,,,
"Override: Mission Code -Override-",,041b1ad696da4988b3b7bed835406934858de839,,,"Override Sounds",,,,,,,?,,,,,,,,,,,,
"P-47: Freedom Fighter",,28f4829993c7ac6eb75ba49500c32e69e60624aa,,,"P-47: The Freedom Fighter Sounds",,"P-47 - Freedom Fighter Sounds",,,,,?,,,,,,,,,,,,
Pac-Land,,7bfffa1d561b61329db91fcdba6d1aa147c1514f,,,"Pac-Land Sounds",,,,,,,?,,,,,,,,,,,,
"!Public Domain",,e5cefb5237d93ec0b994ad1c57cf26d6417a074c,,,"Pal Edit",,,,,"Gravis Zero",,?,,,,,,,,,,,,
"!Public Domain",,fe0cccd37c147100430c59dee0847e8f5f87fa88,,,"Palette Rotation Demo",,,,,"Eagan Rackley",,?,,,,,,,,,,,,
Psychosis,,f433a1685da063bf381a7ba22208505e69f175ad,,,Paranoia,,,,,,jp,b,,,,,,,,,,,,
Psychosis,,c5c070b611cf3e24fc72d68c14f9b1ab2ffa7282,,,Paranoia,,,,,,jp,?,,,1,,,,,,,,,
Psychosis,,8a0ad45955a3bf58aca18a2626d818fba23bf266,,,Paranoia,,,,,,jp,,,,,,,,,,,,,
Psychosis,,71936f2f3b99cc4c6fcebdf5dffc86b1b6a79f82,,,Paranoia,,,,,,jp,,,,1,,,,,,,,,
Psychosis,,d192d396bfd9cc8539ab89d5581c1db2a680dafe,,,Paranoia,,,,,,jp,?,,,,,,,,,,,,
Psychosis,,58d4d7651f5001486fa3ed8e11192b180ef23d75,,,Paranoia,,,,,,jp,,,,,,,,,,,,,
Psychosis,,4eb7d67e08b7c3b7cf880b873b185dea464ca050,,,Paranoia,,,,,,jp,b,,,,,,,,,,,,
Psychosis,,f41a264be326bbda90ad28686199fc460f82cf24,,,"Paranoia Sounds",,,,,,,?,,,,,,,,,,,,
"Parasol Stars: Story of Bubble Bobble III",,83ca3b4713189d7006ccb8cb6b2352c0ffb60b49,,,"Parasol Stars: The Story of Bubble Bobble III Sounds",,"Parasol Stars - Story of Bubble Bobble 3 Sounds",,,,,?,,,,,,,,,,,,
"Parodius Da!: Shinwa kara Owarai he",,cc79e3361fd9a27af81e589d49ee3cab8926ba73,,,"Parodius Da! Sounds",,,,,,,?,,,,,,,,,,,,
@,,462fdfd4905c10a710412f12cd7b2252b7688871,,,"PC-E Shooting Watch",,,@,20xx,cabbage,@,@,@,@,@,@,@,@,@,@,@,,,
"!Public Domain",,74c9d752b983754b0041cfbd1f509779b632adea,,,"PC-Engine Paint",,,,,Aramis,,?,,,,,,,,,,,,
"Air Zonk",,1c3eeb1c17459edff72d08e1416149f5797ec2a8,,,"PC Denjin: Punkic Cyborgs",,,,,,jp,,,,,,,,,,,,,
"Air Zonk",,7713236070c2d5252faa651b6a8b7726cadb9bf4,,,"PC Denjin: Punkic Cyborgs",,,,,,jp,?,,,,,,,,,,,,
"Air Zonk",,c803116bf82b7b7abcfe597492d3667e0a0d1f83,,,"PC Denjin: Punkic Cyborgs Sounds",,,,,,,?,,,,,,,,,,,,
"Bonk's Revenge",,0da20b6a3d8b53f952ffc455b366675f21fb838e,,,"PC Genjin 2: Pithecanthropus Computerurus",,,,,,jp,b,,,,,,,,,,,,
"Bonk's Revenge",,ef2b10e9bd35428bff3d67b9f77dd3ff50d91f2e,,,"PC Genjin 2: Pithecanthropus Computerurus",,,,,,jp,?,,,,,,,,,,,,
"Bonk's Revenge",,c7846bc0dcf3aa96581645079a9f2389c585cca4,,,"PC Genjin 2: Pithecanthropus Computerurus",,,,,,jp,b,,,,,,,,,,,,
"Bonk's Revenge",,f740c38c21a7186c30335a9823c9c3a4f3e45fd9,,,"PC Genjin 2: Pithecanthropus Computerurus",,,,,,jp,b,,,,,,,,,,,,
"Bonk's Revenge",,57bc0eb9535fb13337e801689c424e3d1f183fe3,,,"PC Genjin 2: Pithecanthropus Computerurus Sounds",,,,,,,?,,,,,,,,,,,,
"Bonk III: Bonk's Big Adventure",,2abf89a5d6c415f9ad1f7f1618782964bb354b16,,,"PC Genjin 3: Pithecanthropus Computerurus",,,,,,jp,?,,,,,,,,,,,,
"Bonk III: Bonk's Big Adventure",,92484b2fd0a55a6c14a0a48ea73d7cbf505d2cbc,,,"PC Genjin 3: Pithecanthropus Computerurus Sounds",,,,,,,?,,,,,,,,,,,,
"Bonk's Adventure",,0c58b7c9ede61abb0517a08c8651c4ed9f7df9b3,,,"PC Genjin: Pithecanthropus Computerurus",,,,,,jp,o,,,,,,,,,,,,
"Bonk's Adventure",,2144696e2081f5ae57f2ebe96412f26168c6df95,,,"PC Genjin: Pithecanthropus Computerurus",,,,,,jp,b,,,,,,,,,,,,
"Bonk's Adventure",,f0e7940698390313ee0557d7779925a930d54ba6,,,"PC Genjin: Pithecanthropus Computerurus",,,,,,jp,b,,,,,,,,,,,,
"Bonk's Adventure",,7d5d377ea92d3bfc29feb4ae6bc5ece173042131,,,"PC Genjin: Pithecanthropus Computerurus",,,,,,jp,b,,,,,,,,,,,,
"Bonk's Adventure",,f6f126b456024ef95309f5399117befa850882a0,,,"PC Genjin: Pithecanthropus Computerurus",,,,,,jp,?,,,,,,,,,,,,
"Bonk's Adventure",,b9c33af0439b2c78a267ddbec85821a4adbb5bdd,,,"PC Genjin: Pithecanthropus Computerurus",,,,,,jp,o,,,,,,,,,,,,
"Bonk's Adventure",,75646309a501a39e8f080d32e6fe41943a8aaf2f,,,"PC Genjin: Pithecanthropus Computerurus",,,,,,jp,,,,,,,,,,,,,
"Bonk's Adventure",,4ba1ce37973189860f4b73dd2ec37559e998e4ab,,,"PC Genjin: Pithecanthropus Computerurus Sounds",,,,,,,?,,,,,,,,,,,,
"!Public Domain",,3f776e87d2fe32308690c2ac63c221320f277f3c,,,"PCE Invaders",,,v0.9,,Zeograd,,?,,,,,,,,,,,,
"!Public Domain",,d55b46f6dff5641c0153cb35cec215ccf50317cb,,,"PCE Invaders",,,v1.0,,Zeograd,,?,,,,fr,,,,,,,,
"!Public Domain",,b86f2e57fb5fff2440da3be63a10a9bb8fad054b,,,"PCE Invaders",,,v1.0,,Zeograd,,?,,,,,,,,,,,,
"!Public Domain",,244e1cabb8fbb7da696f257f87dc4e4dedc3e7e7,,,"PCE Invaders",,,vX.X,,Zeograd,,?,,,,,,,,,,,,
"!Public Domain",,8b8548564d01c3a864323d21778252a165e5d3f5,,,Perso,,,,,,,?,,,,,,,,,,,,
"!Public Domain",,d8c6190850ffb6786f84abbd654a875e108ce386,,,"Phantasy Star TG Demo",,,,2003/01/20,DamageX,,?,,,,,,,,,,,,
"!Public Domain",,cc1ac8e8bda73b7c4454b7b7fc0684b2a24cf39b,,,"Phantasy Star TG Demo",,,,,DamageX,,?,,,,,,,,,,,,
"!Public Domain",,bf95b3f7460ff5c8479cd723d49214730a618670,,,"Phantasy Star TG Demo",,,,,DamageX,,,,,,,,,,,,,,
"!Public Domain",,45974b8b25729cdc67fe18c59b1938c49e687da0,,,"Phantasy Star TG Demo",,,,,DamageX,,,,,,,,,,,,,,
"!Public Domain",,a173c62ef1001485fb4c83a80b86ccf8fe8c8b27,,,"Phantasy Star Title Screen Demo",,,,,,,?,,,,,,,,,,,,
"!Public Domain",,79554c3b441f1f885b7997de6ec8b1214319dd30,,,"Phantasy Star WIP Demo",,,,,,,?,,,,,,,,,,,,
"!Public Domain",,a287b3f50d1ce76656fc38c5e189e81cae193d22,,,"Ping Demo",,,,2000/11/01,,,?,,,,,,,,,,,,
"!Public Domain",,eb6881d06b59325889eaa6d96083245a80f70107,,,"Ping Demo",,,,2000/04/07,,,?,,,,,,,,,,,,
"!Public Domain",,c6407c3e986ff70bfdbbd9fcdd8b249482e10126,,,"Pixel usage Demo",,,,,"David Shadoff",,?,,,,,,,,,,,,
"!Public Domain",,8321c1b99bb32f71237f247a330e8dcd89d28e22,,,"Pong Demo With Fractal",,,,,,,?,,,,,,,,,,,,
"!Public Domain",,9e387f3d60ea82f0560092ae35732a4b4d419001,,,"Pong! The Hu-Go! Game",,,,2000/08/17,Zeograd,,?,,,,,,,,,,,,
"!Public Domain",,352c7d0ad605a5a9293660fe47d5a591950d9926,,,"Pong! The Hu-Go! Game",,,,2000/05/04,Zeograd,,?,,,,,,,,,,,,
"!Public Domain",,911489ddd7cdeb0e712bb16481c6cc7d63ae266d,,,"Pong! The Hu-Go! Game",,,,2000/04/28,Zeograd,,?,,,,,,,,,,,,
"!Public Domain",,d18d899c007868604b086ec429f2250001a84163,,,"Pong! The Hu-Go! Game",,,,2000/09/14,Zeograd,,?,,,,,,,,,,,,
"!Public Domain",,05775ad3448616f5ecb9b7c7ed776615cc8439bf,,,"Pong! The Hu-Go! Game",,,,2000/01/30,Zeograd,,?,,,,,,,,,,,,
"!Public Domain",,11aa45e6d9f38000fd604b6894b2ba0188218fc5,,,"Pong! The Hu-Go! Game",,,"MML Hack",,Zeograd,,?,,,,,,,,,,,,
Populous,,588eeb629395507ec65bf65b4c2a93a9601b8139,,,"Populous Sounds",,,,,,,?,,,,,,,,,,,,
"Power Drift",,a920804e67ccff329adf81950e07918630c78e0d,,,"Power Drift Sounds",,,,,,,?,,,,,,,,,,,,
"Power Golf",,376aca8e113be2b8c63c183ee66f9a4c9014a8e3,,,"Power Golf Sounds",,,,,,,?,,,,,,,,,,,,
"World Class Baseball",,84fc685b94326d64a65ab2cafb4f6c45da4fe628,,,"Power League",,,,,,jp,?,,,,,,,,,,,,
"Power League II",,647684f0e572cbd5aebe5db46387a9e143af3539,,,"Power League II Sounds",,"Power League 2 Sounds",,,,,?,,,,,,,,,,,,
"Power League III",,f5ecbf01059758b5299777026208df5c7a13b709,,,"Power League III Sounds",,"Power League 3 Sounds",,,,,?,,,,,,,,,,,,
"Power League IV",,c25078c629695ae2521043a6bcec4bdff5dbd274,,,"Power League IV Sounds",,"Power League 4 Sounds",,,,,?,,,,,,,,,,,,
"World Class Baseball",,986f09979d55ee308668074b2d736301f322607b,,,"Power League Sounds",,,,,,,?,,,,,,,,,,,,
"!Public Domain",,5fbdd0101420229acdb9d2bf8305f81cb3d42958,,,"Power League V Sound Rips 2",,"Power League 5 Sound Rips 2",,,,,?,,,,,,,,,,,,
"Power League V",,e11877d1e6b5648266a0a60251297cd4b47b0613,,,"Power League V Sounds",,"Power League 5 Sounds",,,,,?,,,,,,,,,,,,
"World Sports Competition",,a85e6f6a08ac1aa9bafabb78069bdc9c17626a1c,,,"Power Sports",,,,,,jp,?,,,,,,,,,,,,
"World Sports Competition",,f255782790193ef8f30dea486735b9c28d904ff9,,,"Power Sports",,,,,,jp,b,,,,,,,,,,,,
"World Sports Competition",,f4b4dbcc1eccc822da82dd8d57c74ad121cca979,,,"Power Sports Sounds",,,,,,,?,,,,,,,,,,,,
"World Court Tennis",,59825d6de425ad6c65747ccec0b0dded6f9226ce,,,"Pro Tennis World Court",,,,,,jp,b,,,,,,,,,,,,
"World Court Tennis",,2f2cbce74e87bdbef54a7c2a27e91d931c209a73,,,"Pro Tennis World Court",,,,,,jp,?,,,,,,,,,,,,
"Pro Yakyuu World Stadium",,454b201fd78b981ae776eb520378a205622f50ab,,,"Pro Yakyuu World Stadium Sounds",,,,,,,?,,,,,,,,,,,,
"Psycho Chaser",,d1e82440ea67add9ecba3129fef6e373dc32c945,,,"Psycho Chaser Sounds",,,,,,,?,,,,,,,,,,,,
Puzznic,,db828174ab0a3454e41abde24da2bd50d3a55283,,,"Puzznic Sounds",,,,,,,?,,,,,,,,,,,,
R-Type,,6b8c231246485dacf671b386563a4ed043eec4e2,,,"R-Type I",,"R-Type 1",,,,jp,,,,,,,,,,,,,
R-Type,,0468aa0bf213dacb396f0bfc65bdc9bd1483301c,,,"R-Type I",,"R-Type 1","Tai Sang Version",,,jp,?,,,,,,,,,,,,
R-Type,,6fa1ecc2df3193c1629e5e4392eac11e74885e8a,,,"R-Type I",,"R-Type 1",,,,jp,?,,,,,,,,,,,,
R-Type,,927c7a128a989ef005348bd5ce22cb3ad5dc0b4d,,,"R-Type I",,"R-Type 1","Tai Sang Version",,,jp,?,,,1,,,,,,,,,
R-Type,,b3a77f292288df0785d3513fa917cbfa821539a0,,,"R-Type I",,"R-Type 1",,,,jp,b,,,,,,,,,,,,
"R-Type Part-2",,ffecfa293d9de2031933db001ed1ebb5b853d7a7,,,"R-Type Part-2 Sounds",,,,,,,?,,,,,,,,,,,,
R-Type,,aa65c8dd1e9ff24c36569f5078c645b547a47566,,,"R-Type Sounds",,,,,,,?,,,,,,,,,,,,
"Rabio Lepus Special",,140809545cf656a8fac8ffc7c4203a8b5a483189,,,"Rabio Lepus Special Sounds",,,,,,,?,,,,,,,,,,,,
"Racing Damashii",,c572af75cc3784b525d5d9e9d91907342a993834,,,"Racing Damashii Sounds",,,,,,,?,,,,,,,,,,,,
Raiden,,c3ca9d61128f79f01db2850b99353b68e9b991eb,,,"Raiden Sounds",,,,,,,?,,,,,,,,,,,,
"!Public Domain",,e9acadf8ac719c759c4cc180929aff0360d380a1,,,"Rally-X Test Move Car",,,v0.2,,,,?,,,,,,,,,,,,
"!Public Domain",,07b8c814922a2d352f5108620d92517b411854ee,,,"Rally-X Test Move Car",,,v0.3,,,,?,,,,,,,,,,,,
"!Public Domain",,f895edd19c0c6905b51395454f38922e8310e0a0,,,"Rally-X Test Move Car",,,v0.1,,,,?,,,,,,,,,,,,
"!Public Domain",,b7279aeec4bb366727b1f8875f03262a6957fc5e,,,"Rally-X Test Scroll",,,v0.01,,,,?,,,,,,,,,,,,
"!Public Domain",,d5d933ab8b5803bc3caaf92f32fdbaab00f21008,,,"Rally-X Test Scroll",,,v0.1,,,,?,,,,,,,,,,,,
"!Public Domain",,361dee40200f4ead890b9a8470f242273795181a,,,"Rally-X Test Scroll",,,v0.2,,,,?,,,,,,,,,,,,
"!Public Domain",,cf5746c8280fa7dbd2651f09608681b14f10c9f1,,,"Random X Sprites Demo",,,,,JyCet,,?,,,,,,,,,,,,
"!Public Domain",,936d5c80bc4bb0072df3de331a392047c6afc562,,,"Random X Sprites Demo",,,v0.1,,JyCet,,?,,,,,,,,,,,,
"!Public Domain",,c2e131bdf5d33f77c06a3e4e024ae2ffddc1ca30,,,"Random X Sprites Demo 3",,,,,JyCet,,?,,,,,,,,,,,,
"!Public Domain",,95c1b4c9b809d5e49f55254f3ace5ed720b83954,,,"Random X Sprites Demo 4",,,,,JyCet,,?,,,,,,,,,,,,
@,,982a7627233c30cc23b85c666536d69faf3c2dbc,,,Reflectron,,,@,2013,Aetherbyte,@,@,@,@,@,@,@,@,@,@,@,,,
"S.C.I.: Special Criminal Investigation",,9b0f572b4d2ae33226bfc2c276689d01d3f34f66,,,"S.C.I.: Special Criminal Investigation Sounds",,,,,,,?,,,,,,,,,,,,
"Sadakichi Nanaban Series Hideyoshi no Ougon",,47acbb7ff3490429e628083b2672659bbbee0a32,,,"Sadakichi Nanaban Series Hideyoshi no Ougon Sounds",,,,,,,?,,,,,,,,,,,,
"Ninja Spirit",,174cfdd3f88a22ef400df4f0189f546545f629c9,,,"Saigo no Nindou: Ninja Spirit",,,,,,jp,b,,,,,,,,,,,,
"Ninja Spirit",,6087313dc8bfc00fa890e5ea05d954288288cc54,,,"Saigo no Nindou: Ninja Spirit",,,,,,jp,b,,,,,,,,,,,,
"Ninja Spirit",,34e18ff7cf887e9e8232951a9934e65b6f754c6d,,,"Saigo no Nindou: Ninja Spirit",,,,,,jp,?,,,,,,,,,,,,
